Datetime,Open,High,Low,Close,Adj Close,Volume
2024-05-08 13:50:00-04:00,182.49,182.56,182.48,182.55,182.55,48108
2024-05-08 13:51:00-04:00,182.56,182.59,182.5,182.56,182.56,120733
2024-05-08 13:52:00-04:00,182.57,182.7,182.54,182.62,182.62,260278
2024-05-08 13:53:00-04:00,182.63,182.65,182.57,182.65,182.65,66654
2024-05-08 13:54:00-04:00,182.65,182.68,182.63,182.66,182.66,88043
2024-05-08 13:55:00-04:00,182.66,182.68,182.6,182.62,182.62,80713
2024-05-08 13:56:00-04:00,182.62,182.67,182.61,182.67,182.67,32789
2024-05-08 13:57:00-04:00,182.68,182.72,182.63,182.64,182.64,93445
2024-05-08 13:58:00-04:00,182.63,182.65,182.61,182.65,182.65,36597
2024-05-08 13:59:00-04:00,182.65,182.67,182.62,182.64,182.64,46603
2024-05-08 14:00:00-04:00,182.65,182.67,182.6,182.65,182.65,52121
2024-05-08 14:01:00-04:00,182.65,182.66,182.6,182.66,182.66,53009
2024-05-08 14:02:00-04:00,182.67,182.69,182.64,182.66,182.66,55404
2024-05-08 14:03:00-04:00,182.66,182.7,182.64,182.65,182.65,76734
2024-05-08 14:04:00-04:00,182.65,182.67,182.62,182.62,182.62,37758
2024-05-08 14:05:00-04:00,182.63,182.63,182.54,182.55,182.55,93528
2024-05-08 14:06:00-04:00,182.55,182.59,182.53,182.53,182.53,58905
2024-05-08 14:07:00-04:00,182.54,182.62,182.54,182.61,182.61,39878
2024-05-08 14:08:00-04:00,182.62,182.63,182.59,182.6,182.6,89593
2024-05-08 14:09:00-04:00,182.6,182.65,182.6,182.64,182.64,35534
2024-05-08 14:10:00-04:00,182.65,182.68,182.6,182.62,182.62,40896
2024-05-08 14:11:00-04:00,182.62,182.65,182.62,182.62,182.62,36657
2024-05-08 14:12:00-04:00,182.62,182.64,182.62,182.63,182.63,23443
2024-05-08 14:13:00-04:00,182.64,182.66,182.6,182.61,182.61,69521
2024-05-08 14:14:00-04:00,182.61,182.64,182.6,182.62,182.62,38895
2024-05-08 14:15:00-04:00,182.62,182.64,182.6,182.63,182.63,51558
2024-05-08 14:16:00-04:00,182.63,182.66,182.6,182.63,182.63,41237
2024-05-08 14:17:00-04:00,182.62,182.65,182.6,182.6,182.6,47497
2024-05-08 14:18:00-04:00,182.6,182.65,182.6,182.65,182.65,54813
2024-05-08 14:19:00-04:00,182.65,182.66,182.63,182.65,182.65,76097
2024-05-08 14:20:00-04:00,182.66,182.68,182.63,182.66,182.66,85502
2024-05-08 14:21:00-04:00,182.65,182.72,182.65,182.72,182.72,86815
2024-05-08 14:22:00-04:00,182.71,182.72,182.66,182.68,182.68,66566
2024-05-08 14:23:00-04:00,182.68,182.68,182.56,182.61,182.61,146655
2024-05-08 14:24:00-04:00,182.61,182.63,182.55,182.57,182.57,100455
2024-05-08 14:25:00-04:00,182.57,182.58,182.52,182.53,182.53,51683
2024-05-08 14:26:00-04:00,182.53,182.54,182.48,182.54,182.54,130374
2024-05-08 14:27:00-04:00,182.54,182.6,182.54,182.6,182.6,55796
2024-05-08 14:28:00-04:00,182.6,182.68,182.6,182.66,182.66,77618
2024-05-08 14:29:00-04:00,182.66,182.7,182.65,182.68,182.68,72442
2024-05-08 14:30:00-04:00,182.69,182.69,182.65,182.68,182.68,62265
2024-05-08 14:31:00-04:00,182.68,182.74,182.68,182.74,182.74,36956
2024-05-08 14:32:00-04:00,182.74,182.81,182.73,182.8,182.8,107247
2024-05-08 14:33:00-04:00,182.81,182.93,182.8,182.92,182.92,193874
2024-05-08 14:34:00-04:00,182.91,182.93,182.82,182.84,182.84,79622
2024-05-08 14:35:00-04:00,182.85,182.89,182.82,182.88,182.88,49815
2024-05-08 14:36:00-04:00,182.89,182.91,182.88,182.9,182.9,66922
2024-05-08 14:37:00-04:00,182.9,182.95,182.9,182.95,182.95,68134
2024-05-08 14:38:00-04:00,182.95,182.99,182.95,182.97,182.97,112288
2024-05-08 14:39:00-04:00,182.97,182.98,182.93,182.94,182.94,53016
2024-05-08 14:40:00-04:00,182.93,182.99,182.93,182.96,182.96,55035
2024-05-08 14:41:00-04:00,182.96,182.96,182.86,182.87,182.87,83836
2024-05-08 14:42:00-04:00,182.86,182.9,182.86,182.87,182.87,74382
2024-05-08 14:43:00-04:00,182.87,182.91,182.86,182.88,182.88,50930
2024-05-08 14:44:00-04:00,182.89,182.94,182.89,182.9,182.9,68372
2024-05-08 14:45:00-04:00,182.91,182.93,182.89,182.93,182.93,33116
2024-05-08 14:46:00-04:00,182.93,182.93,182.9,182.93,182.93,38631
2024-05-08 14:47:00-04:00,182.92,182.93,182.84,182.85,182.85,61974
2024-05-08 14:48:00-04:00,182.85,182.9,182.83,182.9,182.9,53239
2024-05-08 14:49:00-04:00,182.89,182.9,182.88,182.9,182.9,55670
2024-05-08 14:50:00-04:00,182.9,182.9,182.81,182.83,182.83,80052
2024-05-08 14:51:00-04:00,182.85,182.86,182.82,182.86,182.86,48628
2024-05-08 14:52:00-04:00,182.85,182.88,182.85,182.86,182.86,44819
2024-05-08 14:53:00-04:00,182.87,182.92,182.87,182.92,182.92,59592
2024-05-08 14:54:00-04:00,182.92,182.92,182.88,182.9,182.9,48881
2024-05-08 14:55:00-04:00,182.9,182.9,182.84,182.88,182.88,56508
2024-05-08 14:56:00-04:00,182.88,182.88,182.79,182.83,182.83,76941
2024-05-08 14:57:00-04:00,182.84,182.84,182.76,182.76,182.76,77715
2024-05-08 14:58:00-04:00,182.77,182.81,182.76,182.79,182.79,74446
2024-05-08 14:59:00-04:00,182.78,182.81,182.76,182.8,182.8,52349
2024-05-08 15:00:00-04:00,182.8,182.8,182.66,182.74,182.74,597258
